"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-09","9.62",," 1120","0.04",,,"88","67",,"  230","  230","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-10","8.50",," 1736","0.80",,,"77","53",,"  260","  260","21.0","23.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-11","5.82",," 1652","0.01",,,"86","52",,"  290","  140","13.0","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-12","6.93",," 1916","0.00",,,"83","63",,"  120","  120","14.1","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-13","7.83",," 1624","0.12",,,"81","69",,"  200","  220","17.0","21.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-14","6.04",," 1402","0.07",,,"80","57",,"  270","  270","17.0","21.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-15","8.72",," 1421","0.01",,,"82","58",,"  240","  250","19.9","25.1",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-16","12.08",," 1444","0.00",,,"76","53",,"  270","  290","28.0","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-17","10.74",," 1732","0.00",,,"69","49",,"  290","  270","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-18","7.38",," 0413","0.00",,,"65","43",,"  310","  360","14.1","18.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-19","6.26",," 1334","0.00",,,"73","41",,"  290","  300","16.1","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-20","4.70",," 1417","0.00",,,"81","44",,"  280","  260","17.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-21","7.16",," 1426","0.01",,,"82","51",,"  320","  320","18.1","23.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-22","5.82",," 1420","0.02",,,"78","49",,"  280","  280","28.0","36.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-23","3.80",," 1311","0.00",,,"75","53",,"  290","  290","16.1","21.0",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-24","2.68",," 1336","0.01",,,"79","49",,"  240","   90","12.1","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-25","5.37",," 1601","0.42",,,"76","47",,"  180","  180","15.0","18.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-26","5.82",," 1534","0.15",,,"87","59",,"  230","  270","35.1","40.9","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-27","6.26",," 2345","0.54",,,"85","57",,"  230","  240","21.9","28.0","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-28","9.40",," 1738","0.52",,,"82","59",,"  290","  250","21.0","25.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-29","6.71",," 1806","0.06",,,"75","55",,"  280","  280","17.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-06-30","9.17",," 1518","0.01",,,"75","52",,"  360","  360","21.0","28.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-01","5.37",," 1528","0.00",,,"80","43",,"  280","  290","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-02","9.62",," 1835","1.40",,,"81","53",,"  320","  330","47.0","57.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-03","8.05",," 0544","0.35",,,"72","51",,"   20","  310","15.0","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-04","4.47",," 1345","0.01",,,"75","44",,"   30","   60","13.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-05","3.13",," 1231","0.00",,,"77","42",,"   20","  140","10.1","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-06","3.58",," 1623","0.00",,,"81","44",,"  200","  190","12.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-07","3.58",," 1532","0.17",,,"84","58",,"  270","  280","25.1","31.1","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-08","6.93",," 1420","0.17",,,"82","69",,"  230","  240","14.1","17.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-09","10.07",," 1432","0.00",,,"79","53",,"  270","  280","19.9","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-10","5.82",," 1639","0.00",,,"80","49",,"  200","  200","15.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-11","6.26",," 0807","0.00",,,"84","62",,"  270","  270","15.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-12","7.83",," 1428","0.19",,,"84","67",,"  220","  240","18.1","21.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-13","12.08",," 1220","0.00",,,"81","55",,"  250","  240","25.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-14","8.50",," 1140","0.00",,,"80","52",,"  260","  290","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-15","4.70",," 1555","0.00",,,"84","45",,"  190","  170","14.1","18.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-16","7.16",," 2147","0.00",,,"89","62",,"  350","  350","23.0","30.0",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-17","5.82",," 1633","0.00",,,"91","60",,"  240","  240","16.1","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-18","7.38",," 1357","0.00",,,"90","63",,"  250","  240","18.1","23.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-19","4.03",," 2213","0.27",,,"79","67",,"  200","  200","13.0","15.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-20","6.71",," 1618","0.00",,,"85","69",,"  260","  260","13.0","15.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-21","5.82",," 1608","0.04",,,"84","61",,"  360","  360","14.1","17.0","    1","    1","    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-22","6.49",," 1932","0.00",,,"81","61",,"   10","  360","16.1","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-23","9.62",," 1340","0.00",,,"81","54",,"  350","  330","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-24","5.82",," 1401","0.00",,,"81","48",,"  310","  360","16.1","19.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-25","5.82",," 1226","0.00",,,"82","51",,"  220","  240","16.1","19.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-26","9.17",," 1526","0.01",,,"87","59",,"  280","  280","23.0","28.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-27","9.17",," 1525","0.00",,,"85","54",,"  260","  280","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-28","3.80",," 1626","0.00",,,"87","52",,"  250","  230","10.1","13.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-29","4.92",," 1450","0.00",,,"89","63",,"  230","  130","13.0","17.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-30","8.72",," 1459","0.00",,,"90","61",,"  260","  250","23.0","29.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-07-31","8.72",," 1354","0.00",,,"88","57",,"  310","  270","17.0","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-01","5.82",," 2050","0.00",,,"89","60",,"   20","   20","15.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-02","8.05",," 1630","0.00",,,"82","57",,"  360","  350","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-03","2.68",," 1248","0.00",,,"84","49",,"  230","  290","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-04","4.92",," 1433","0.02",,,"84","59",,"  240","  230","16.1","18.1","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-05","6.71",," 1704","0.01",,,"87","69",,"  270","  280","17.0","21.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-06","7.38",," 2310","0.00",,,"86","61",,"  290","  300","16.1","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-07","9.17",," 1745","0.30",,,"81","58",,"   10","  360","25.1","31.1","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-08","8.72",," 1200","0.01",,,"79","57",,"  330","  330","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-09","9.17",," 1514","0.13",,,"81","47",,"  250","  240","25.9","30.0","    1","    1","    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-10","10.96",," 1509","0.05",,,"70","48",,"  280","  330","21.9","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-11","6.49",," 1442","0.01",,,"78","51",,"  320","  360","14.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-12","3.36",," 1130","0.00",,,"82","48",,"  270","  260","12.1","14.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-13","4.47",," 2047","0.00",,,"77","56",,"   70","   90","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-14","5.37",," 1736","0.00",,,"81","53",,"   20","   20","18.1","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-15","6.49",," 1752","0.00",,,"80","48",,"   20","   10","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-16","6.71",," 1612","0.01",,,"83","47",,"  280","  280","17.0","21.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-17","8.28",," 1700","0.00",,,"87","52",,"  270","  270","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-18","8.05",," 1539","0.00",,,"89","57",,"  250","  250","18.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-19","6.71",," 0817","0.00",,,"78","54",,"   50","   30","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-20","5.37",," 1123","0.00",,,"80","46",,"  130","   80","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-21","6.26",," 1338","0.00",,,"87","45",,"  110","  130","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-22","4.03",," 1754","0.00",,,"87","69",,"  250","  240","16.1","19.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-23","5.82",," 1303","0.00",,,"93","65",,"  220","  220","19.9","23.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-24","6.49",," 1430","0.00",,,"85","60",,"  310","  310","17.0","21.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-25","8.72",," 1506","0.00",,,"76","53",,"   40","   10","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-26","8.05",," 1424","0.00",,,"78","50",,"   80","   80","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-27","8.28",," 1310","0.00",,,"83","55",,"  110","  100","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-28","4.25",," 0038","0.00",,,"74","59",,"  100","  100","14.1","17.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-29","4.70",," 1838","0.01",,,"85","55",,"  290","  330","15.0","17.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-30","3.36",," 1716","0.00",,,"86","53",,"  140","  140","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-08-31","2.91",," 1444","0.00",,,"87","47",,"  130","  170","13.0","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-01","3.80",," 1657","0.01",,,"87","49",,"  120","  110","14.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-02","2.91",," 1518","0.00",,,"91","52",,"  210","  200","12.1","13.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-03","4.92",," 1448","0.20",,,"93","55",,"  320","  330","28.0","33.1","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-04","8.05",," 2326","0.04",,,"78","62",,"  200","  200","23.0","29.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-05","10.51",," 0254","0.00",,,"74","60",,"  200","  200","30.0","38.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-06","5.82",," 1547","0.00",,,"77","48",,"  320","  310","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-07","5.82",," 1208","0.31",,,"74","48",,"  250","  250","17.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-08","6.26",," 2148","0.45",,,"75","45",,"  310","  300","17.0","21.0","    1","    1","    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-09","6.93",," 1551","0.10",,,"68","41",,"  290","  320","16.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-10","4.92",," 1447","0.00",,,"71","36",,"  120","   90","13.0","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-11","4.92",," 1246","0.00",,,"76","45",,"  150","  120","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-12","5.14",," 1538","0.27",,,"77","63",,"  250","  250","15.0","17.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-13","5.82",," 1956","2.28",,,"75","66",,"  230","  230","18.1","23.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-14","9.17",," 1646","1.41",,,"79","59",,"  350","  340","28.0","36.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-15","7.38",," 0044","0.05",,,"64","48",,"  300","  300","15.0","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-16","4.92",," 1444","0.00",,,"69","45",,"  300","  300","13.0","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-17","6.93",," 1405","0.01",,,"81","43",,"  260","  260","19.9","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-18","5.59",," 1329","0.00",,,"71","43",,"   30","   10","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-19","2.68",," 1100","0.00",,,"76","42",,"  200","  170","12.1","14.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-20","2.46",," 1235","0.01",,,"80","44",,"  270","  240","10.1","15.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-21","3.36",," 1728","0.00",,,"74","48",,"   50","   30","8.9","12.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-22","4.47",," 1517","0.01",,,"75","47",,"  100","   80","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-23","4.25",," 1426","0.00",,,"78","46",,"  120","  130","14.1","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-24","2.24",," 1654","0.01",,,"82","44",,"  130","  130","12.1","14.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-25","2.01",," 1648","0.00",,,"80","48",,"  140","  140","10.1","13.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-26","5.14",," 1140","0.01",,,"78","47",,"   50","  100","13.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-27","5.37",," 1013","0.00",,,"70","47",,"   40","   30","13.0","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-28","5.59",," 1814","0.01",,,"75","43",,"  350","  350","13.0","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-29","5.82",," 2028","0.10",,,"67","57",,"  110","  120","18.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-09-30","8.05",," 1302","0.08",,,"65","47",,"  310","  300","18.1","25.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-01","9.17",," 0922","0.00",,,"56","42",,"  350","  340","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-02","11.41",," 1856","0.11",,,"58","39",,"  280","  270","21.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-03","3.80",," 1320","0.06",,,"56","31",,"  310","  320","12.1","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-04","1.57",," 1141","0.00",,,"59","27",,"  350","  360","8.9","12.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-05","1.12",," 1656","0.02",,,"63","28",,"  140","  140","8.9","12.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-06","4.92",," 1525","0.04",,,"60","42",,"   80","   90","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-07","6.93",," 1519","0.00",,,"65","36",,"  140","  110","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-08","9.40",," 1727","0.21",,,"66","48",,"  280","  280","21.9","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-09","6.71",," 1344","0.01",,,"69","35",,"  280","  280","21.9","28.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-10","1.34",," 1717","0.00",,,"70","32",,"  130","  140","8.1","10.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-11","2.91",," 1610","0.00",,,"75","36",,"  140","  140","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-12","2.24",," 1612","0.00",,,"81","42",,"  130","  160","10.1","13.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-13","1.34",," 1703","0.00",,,"79","41",,"  140","  140","8.1","14.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-14","5.59",," 0807","0.01",,,"68","38",,"  310","  280","23.0","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-15","2.01",," 2205","0.54",,,"63","36",,"  330","  340","19.9","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-16","6.71",," 0037","0.00",,,"59","34",,"  350","  340","17.0","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-17","2.46",," 1238","0.00",,,"59","33",,"  350","   90","12.1","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-18","4.25",," 1025","0.00",,,"57","30",,"   50","   90","13.0","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-19","3.36",," 1419","0.00",,,"57","24",,"  210","  210","15.0","18.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-20","8.05",," 2024","0.13",,,"65","34",,"  350","  350","21.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-21","9.17",," 0859","0.00",,,"50","26",,"  340","  340","19.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-22","4.92",," 1503","0.00",,,"51","24",,"   50","   50","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-23","8.28",," 1039","0.00",,,"55","34",,"  120","  140","17.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-24","5.14",," 1459","0.25",,,"53","36",,"  170","  140","12.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-25","11.41",," 1436","0.00",,,"50","42",,"  240","  250","21.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-26","15.88",," 1258","0.00",,,"61","39",,"  250","  250","33.1","40.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-27","10.74",," 1656","0.05",,,"49","34",,"  320","  320","21.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-28","13.20",," 1624","0.00",,,"42","32",,"  290","  320","21.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-29","8.50",," 1233","0.00",,,"44","22",,"  330","  330","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-30","5.14",," 1630","0.00",,,"53","17",,"  230","  200","15.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-10-31","7.38",," 1442","0.00",,,"70","33",,"  250","  260","17.0","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-11-01","4.70",," 1533","0.00",,,"60","36",,"   50","   30","10.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-11-02","5.14",," 1042","0.03",,,"51","33",,"  130","  140","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-11-03","4.03",," 0432","0.26",,,"70","43",,"   10","   10","14.1","17.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2008-11-04","3.36",," 1222","0.00",,,"71","34",,"  210","  210","15.0","18.1","    1","    1",,"    1",
